timestamp,time_of_day,day_of_week,app_sequence,social_screen_time_mins,daily_spend_ratio,erratic_usage_score,is_impulse_buy
2026-03-24 06:15:36,Morning,Tuesday,Telegram->YouTube,14,1.547,3.681,0
2026-03-24 07:08:16,Morning,Tuesday,YouTube->Instagram,2,0.848,5.65,0
2026-03-24 07:14:23,Morning,Tuesday,WhatsApp->Spotify,53,0.5,4.915,0
2026-03-24 07:28:21,Morning,Tuesday,Chrome->WhatsApp,36,1.407,0.844,0
2026-03-24 07:57:27,Morning,Tuesday,WhatsApp->WhatsApp,25,1.096,3.052,0
2026-03-24 08:43:38,Morning,Tuesday,Spotify->YouTube,22,1.276,1.615,1
2026-03-24 08:58:40,Morning,Tuesday,WhatsApp->WhatsApp,53,0.993,4.271,0
2026-03-24 10:12:48,Morning,Tuesday,WhatsApp->Instagram,39,0.701,1.817,0
2026-03-24 10:38:20,Morning,Tuesday,Telegram->Myntra,48,0.921,1.799,0
2026-03-24 11:12:58,Morning,Tuesday,WhatsApp->WhatsApp,21,1.417,2.412,0
2026-03-24 11:37:55,Morning,Tuesday,Telegram->YouTube,31,0.947,5.842,0
2026-03-24 12:25:59,Afternoon,Tuesday,Spotify->Spotify,46,0.945,6.872,0
2026-03-24 12:41:58,Afternoon,Tuesday,Chrome->YouTube,31,0.608,4.327,0
2026-03-24 12:42:56,Afternoon,Tuesday,Instagram->Amazon,38,1.121,8.429,1
2026-03-24 12:58:33,Afternoon,Tuesday,Telegram->YouTube,31,0.71,1.988,0
2026-03-24 13:07:15,Afternoon,Tuesday,Chrome->YouTube,46,1.536,8.307,0
2026-03-24 13:39:26,Afternoon,Tuesday,Chrome->Spotify,19,0.82,2.444,0
2026-03-24 14:43:54,Afternoon,Tuesday,WhatsApp->Instagram,49,0.968,2.549,0
2026-03-24 15:20:43,Afternoon,Tuesday,Chrome->Instagram,45,2.465,4.117,0
2026-03-24 16:29:50,Afternoon,Tuesday,YouTube->Zomato,37,0.964,5.089,0
2026-03-24 17:09:45,Evening,Tuesday,YouTube->YouTube,57,0.916,1.615,0
2026-03-24 17:14:02,Evening,Tuesday,WhatsApp->YouTube,44,1.353,4.848,0
2026-03-24 20:58:22,Evening,Tuesday,Telegram->YouTube,39,0.55,5.931,0
2026-03-24 21:03:02,Evening,Tuesday,Spotify->Spotify,59,1.742,8.624,0
2026-03-24 21:12:59,Evening,Tuesday,Telegram->YouTube,59,1.58,7.98,0
2026-03-24 21:12:59,Evening,Tuesday,Instagram->Instagram,42,1.322,3.873,0
2026-03-24 21:35:05,Evening,Tuesday,WhatsApp->Instagram,41,0.5,4.86,0
2026-03-24 23:05:11,Late Night,Tuesday,Chrome->Myntra,59,1.08,8.46,1
2026-03-24 23:35:54,Late Night,Tuesday,YouTube->Zomato,53,0.735,6.612,1
2026-03-25 00:00:34,Late Night,Wednesday,WhatsApp->Zomato,86,1.827,4.215,1
2026-03-25 00:15:57,Late Night,Wednesday,WhatsApp->Zomato,67,1.778,5.233,0
2026-03-25 00:21:17,Late Night,Wednesday,YouTube->Zomato,62,1.381,8.631,1
2026-03-25 00:42:59,Late Night,Wednesday,Telegram->Amazon,47,0.754,4.525,1
2026-03-25 00:49:51,Late Night,Wednesday,YouTube->Spotify,74,2.103,8.45,0
2026-03-25 00:59:36,Late Night,Wednesday,Spotify->YouTube,52,1.079,6.884,1
2026-03-25 01:07:56,Late Night,Wednesday,Instagram->Spotify,52,2.366,3.252,0
2026-03-25 02:56:24,Late Night,Wednesday,Telegram->Instagram,74,1.318,5.32,1
2026-03-25 03:51:36,Late Night,Wednesday,Instagram->Amazon,68,1.445,8.787,1
2026-03-25 03:52:15,Late Night,Wednesday,Telegram->YouTube,22,1.0,7.595,0
2026-03-25 03:54:11,Late Night,Wednesday,Telegram->Spotify,59,2.034,5.765,1
2026-03-25 04:23:42,Late Night,Wednesday,Telegram->Myntra,64,1.502,5.054,1
2026-03-25 04:25:24,Late Night,Wednesday,Instagram->Amazon,57,2.062,7.035,1
2026-03-25 05:21:06,Morning,Wednesday,Chrome->WhatsApp,33,1.159,1.152,0
2026-03-25 05:21:07,Morning,Wednesday,Instagram->WhatsApp,1,1.064,7.621,0
2026-03-25 05:31:22,Morning,Wednesday,YouTube->WhatsApp,0,1.358,8.145,0
2026-03-25 05:34:24,Morning,Wednesday,WhatsApp->Instagram,14,1.874,4.445,0
2026-03-25 06:30:19,Morning,Wednesday,YouTube->YouTube,35,1.594,6.401,0
2026-03-25 08:04:42,Morning,Wednesday,Chrome->WhatsApp,0,1.142,2.71,0
2026-03-25 08:57:57,Morning,Wednesday,Spotify->Spotify,17,0.535,7.02,0
2026-03-25 09:02:11,Morning,Wednesday,Spotify->Spotify,0,1.474,2.01,0
2026-03-25 11:14:53,Morning,Wednesday,WhatsApp->WhatsApp,26,0.627,5.634,0
2026-03-25 11:40:49,Morning,Wednesday,Chrome->YouTube,61,1.098,2.342,0
2026-03-25 12:06:10,Afternoon,Wednesday,WhatsApp->YouTube,37,1.037,6.978,0
2026-03-25 12:08:22,Afternoon,Wednesday,Spotify->Instagram,38,0.632,7.656,0
2026-03-25 12:36:39,Afternoon,Wednesday,YouTube->Instagram,53,1.248,3.08,0
2026-03-25 13:28:13,Afternoon,Wednesday,Telegram->Instagram,40,2.456,7.024,0
2026-03-25 13:58:36,Afternoon,Wednesday,WhatsApp->Instagram,37,0.962,2.958,1
2026-03-25 14:01:39,Afternoon,Wednesday,Spotify->YouTube,55,1.449,2.376,0
2026-03-25 14:07:46,Afternoon,Wednesday,Chrome->YouTube,48,2.652,6.16,0
2026-03-25 14:24:47,Afternoon,Wednesday,Telegram->WhatsApp,45,1.503,6.131,0
2026-03-25 14:33:07,Afternoon,Wednesday,Spotify->Instagram,38,0.848,4.037,0
2026-03-25 14:52:13,Afternoon,Wednesday,Telegram->Instagram,34,1.185,2.809,0
2026-03-25 16:07:54,Afternoon,Wednesday,Instagram->WhatsApp,55,1.3,2.525,0
2026-03-25 16:57:45,Afternoon,Wednesday,Chrome->YouTube,35,1.868,6.343,0
2026-03-25 17:24:26,Evening,Wednesday,YouTube->Spotify,70,1.718,7.552,0
2026-03-25 17:41:41,Evening,Wednesday,Instagram->YouTube,33,0.5,5.174,0
2026-03-25 18:03:56,Evening,Wednesday,Telegram->YouTube,73,0.782,3.538,0
2026-03-25 18:22:44,Evening,Wednesday,Instagram->Spotify,58,1.055,4.258,0
2026-03-25 18:42:08,Evening,Wednesday,YouTube->Amazon,35,0.737,2.949,0
2026-03-25 18:45:05,Evening,Wednesday,Telegram->Instagram,58,0.5,4.369,0
2026-03-25 19:18:52,Evening,Wednesday,Chrome->YouTube,40,0.822,6.656,0
2026-03-25 19:29:01,Evening,Wednesday,Instagram->YouTube,51,1.082,3.93,0
2026-03-25 19:40:01,Evening,Wednesday,Chrome->Myntra,42,0.887,4.28,0
2026-03-25 20:50:21,Evening,Wednesday,WhatsApp->YouTube,48,0.742,3.74,0
2026-03-25 22:14:39,Late Night,Wednesday,YouTube->Myntra,77,1.211,1.675,1
2026-03-25 22:32:12,Late Night,Wednesday,WhatsApp->YouTube,70,1.358,4.424,0
2026-03-25 23:45:56,Late Night,Wednesday,YouTube->Amazon,44,0.997,9.801,1
2026-03-25 23:56:39,Late Night,Wednesday,WhatsApp->Myntra,45,2.007,3.382,0
2026-03-26 00:03:37,Late Night,Thursday,Spotify->YouTube,66,1.218,5.814,0
2026-03-26 01:05:45,Late Night,Thursday,Spotify->Spotify,67,0.856,4.699,0
2026-03-26 01:08:53,Late Night,Thursday,Spotify->YouTube,51,0.777,5.538,0
2026-03-26 02:36:54,Late Night,Thursday,Telegram->YouTube,87,1.099,2.61,0
2026-03-26 03:08:31,Late Night,Thursday,YouTube->Spotify,75,1.819,5.97,1
2026-03-26 04:27:51,Late Night,Thursday,Chrome->Myntra,52,0.871,8.194,1
2026-03-26 05:44:25,Morning,Thursday,Instagram->Instagram,18,1.359,2.648,0
2026-03-26 05:49:27,Morning,Thursday,Instagram->Instagram,26,1.123,3.996,0
2026-03-26 05:58:16,Morning,Thursday,Spotify->Spotify,25,2.31,4.855,0
2026-03-26 06:08:10,Morning,Thursday,WhatsApp->WhatsApp,50,1.256,2.059,0
2026-03-26 06:18:19,Morning,Thursday,YouTube->Instagram,46,0.831,2.288,0
2026-03-26 08:01:18,Morning,Thursday,YouTube->YouTube,31,1.433,2.687,0
2026-03-26 08:06:48,Morning,Thursday,Chrome->WhatsApp,41,1.452,4.692,0
2026-03-26 08:29:40,Morning,Thursday,Chrome->Instagram,43,0.932,1.934,0
2026-03-26 09:10:59,Morning,Thursday,Instagram->YouTube,31,0.696,7.746,0
2026-03-26 09:23:49,Morning,Thursday,WhatsApp->Instagram,36,1.328,5.758,0
2026-03-26 09:28:59,Morning,Thursday,Telegram->WhatsApp,40,1.11,7.073,0
2026-03-26 09:32:52,Morning,Thursday,Spotify->Spotify,38,0.609,7.347,0
2026-03-26 10:05:48,Morning,Thursday,WhatsApp->Instagram,18,1.193,3.254,0
2026-03-26 10:12:37,Morning,Thursday,Instagram->YouTube,19,0.85,6.609,0
2026-03-26 10:58:33,Morning,Thursday,YouTube->Instagram,25,0.609,4.813,0
2026-03-26 11:49:58,Morning,Thursday,WhatsApp->YouTube,19,0.948,4.637,0
2026-03-26 12:12:38,Afternoon,Thursday,YouTube->YouTube,16,1.764,4.754,0
2026-03-26 12:59:56,Afternoon,Thursday,Instagram->YouTube,51,1.714,5.984,0
2026-03-26 13:15:53,Afternoon,Thursday,Telegram->Zomato,46,1.552,8.581,0
2026-03-26 13:31:22,Afternoon,Thursday,Chrome->Instagram,19,1.2,7.978,0
2026-03-26 13:46:59,Afternoon,Thursday,YouTube->Instagram,36,1.359,1.647,0
2026-03-26 14:18:40,Afternoon,Thursday,Instagram->YouTube,37,1.125,5.208,0
2026-03-26 15:27:10,Afternoon,Thursday,YouTube->Amazon,43,0.712,6.906,1
2026-03-26 15:37:39,Afternoon,Thursday,WhatsApp->WhatsApp,23,0.768,5.84,0
2026-03-26 17:21:50,Evening,Thursday,Chrome->YouTube,28,0.86,2.792,0
2026-03-26 17:35:35,Evening,Thursday,Instagram->Spotify,58,1.845,6.627,0
2026-03-26 17:48:31,Evening,Thursday,YouTube->Instagram,25,1.631,6.477,0
2026-03-26 17:52:11,Evening,Thursday,Telegram->YouTube,46,0.719,7.465,0
2026-03-26 18:47:55,Evening,Thursday,WhatsApp->Instagram,45,1.105,4.453,0
2026-03-26 19:06:52,Evening,Thursday,YouTube->Instagram,48,0.93,8.482,0
2026-03-26 19:13:50,Evening,Thursday,Chrome->Instagram,54,1.021,4.251,0
2026-03-26 20:17:17,Evening,Thursday,YouTube->Myntra,76,0.884,2.755,0
2026-03-26 20:20:04,Evening,Thursday,Telegram->YouTube,24,1.848,9.294,0
2026-03-26 20:28:57,Evening,Thursday,WhatsApp->Amazon,64,1.076,4.45,0
2026-03-26 21:11:09,Evening,Thursday,YouTube->Instagram,10,1.176,0.711,0
2026-03-26 21:24:14,Evening,Thursday,YouTube->Instagram,72,1.18,2.607,0
2026-03-26 21:49:34,Evening,Thursday,YouTube->YouTube,17,0.733,3.359,0
2026-03-26 23:00:55,Late Night,Thursday,Chrome->Instagram,101,1.242,6.006,0
2026-03-26 23:29:09,Late Night,Thursday,Telegram->Spotify,56,1.784,4.956,1
2026-03-26 23:52:01,Late Night,Thursday,YouTube->Myntra,83,2.085,7.586,0
2026-03-26 23:57:17,Late Night,Thursday,Chrome->Instagram,79,0.77,8.817,1
2026-03-27 01:37:51,Late Night,Friday,YouTube->Myntra,55,0.669,9.398,0
2026-03-27 01:54:44,Late Night,Friday,Spotify->Zomato,56,1.22,7.103,1
2026-03-27 02:57:53,Late Night,Friday,Telegram->Zomato,49,1.816,4.682,1
2026-03-27 03:02:54,Late Night,Friday,Spotify->Myntra,75,1.366,6.246,1
2026-03-27 04:13:16,Late Night,Friday,Instagram->Myntra,55,1.543,5.586,0
2026-03-27 04:19:57,Late Night,Friday,WhatsApp->Zomato,49,0.711,9.598,1
2026-03-27 04:50:43,Late Night,Friday,Instagram->Myntra,71,0.959,5.695,1
2026-03-27 04:51:15,Late Night,Friday,Instagram->Amazon,48,0.517,3.115,1
2026-03-27 04:55:59,Late Night,Friday,Spotify->Zomato,57,1.129,4.833,1
2026-03-27 05:30:49,Morning,Friday,Telegram->YouTube,32,0.5,5.496,0
2026-03-27 05:40:17,Morning,Friday,WhatsApp->Amazon,20,1.798,3.507,0
2026-03-27 06:04:05,Morning,Friday,WhatsApp->WhatsApp,22,1.956,3.423,0
2026-03-27 06:34:20,Morning,Friday,Telegram->Instagram,55,1.143,2.854,0
2026-03-27 07:12:37,Morning,Friday,YouTube->Spotify,27,0.61,3.799,0
2026-03-27 07:16:49,Morning,Friday,WhatsApp->YouTube,24,1.25,3.866,0
2026-03-27 07:35:23,Morning,Friday,Telegram->Instagram,27,2.196,6.249,0
2026-03-27 07:48:46,Morning,Friday,YouTube->Instagram,37,1.298,3.029,0
2026-03-27 07:49:54,Morning,Friday,WhatsApp->Spotify,13,1.699,6.069,0
2026-03-27 09:00:42,Morning,Friday,Telegram->Myntra,37,0.901,4.658,0
2026-03-27 09:15:57,Morning,Friday,Telegram->Spotify,34,0.778,6.411,0
2026-03-27 10:06:28,Morning,Friday,Chrome->Myntra,1,1.055,8.342,0
2026-03-27 11:32:17,Morning,Friday,WhatsApp->YouTube,59,0.521,6.317,1
2026-03-27 11:56:30,Morning,Friday,WhatsApp->WhatsApp,53,2.561,2.905,0
2026-03-27 12:41:02,Afternoon,Friday,YouTube->Instagram,27,1.142,5.232,0
2026-03-27 13:03:46,Afternoon,Friday,Telegram->Myntra,22,1.506,3.871,0
2026-03-27 14:04:19,Afternoon,Friday,Chrome->Spotify,44,0.909,5.456,0
2026-03-27 14:53:15,Afternoon,Friday,Chrome->YouTube,17,0.603,2.136,0
2026-03-27 16:48:47,Afternoon,Friday,Chrome->Instagram,62,1.862,2.532,0
2026-03-27 16:51:27,Afternoon,Friday,Spotify->WhatsApp,33,0.707,7.96,0
2026-03-27 16:57:44,Afternoon,Friday,Chrome->Amazon,66,1.237,3.801,1
2026-03-27 17:04:18,Evening,Friday,Chrome->YouTube,37,1.282,2.049,0
2026-03-27 17:04:49,Evening,Friday,WhatsApp->YouTube,48,1.114,7.535,0
2026-03-27 17:21:50,Evening,Friday,Instagram->Amazon,70,0.804,4.195,0
2026-03-27 17:35:21,Evening,Friday,Chrome->Myntra,45,1.023,3.763,0
2026-03-27 17:47:51,Evening,Friday,WhatsApp->YouTube,54,0.755,3.404,1
2026-03-27 18:31:45,Evening,Friday,Instagram->Instagram,67,1.473,6.768,0
2026-03-27 18:40:27,Evening,Friday,Chrome->YouTube,41,1.346,2.917,0
2026-03-27 19:45:22,Evening,Friday,Instagram->Spotify,30,1.075,2.972,0
2026-03-27 19:46:26,Evening,Friday,YouTube->YouTube,27,0.873,1.547,0
2026-03-27 19:55:24,Evening,Friday,YouTube->Spotify,59,2.413,6.113,0
2026-03-27 23:17:26,Late Night,Friday,Instagram->Zomato,68,0.727,5.827,1
2026-03-27 23:17:54,Late Night,Friday,Chrome->Zomato,79,0.663,5.394,0
2026-03-27 23:51:05,Late Night,Friday,Spotify->Instagram,58,1.155,5.428,1
2026-03-28 00:05:23,Late Night,Saturday,Chrome->YouTube,39,1.08,5.245,0
2026-03-28 00:31:12,Late Night,Saturday,Instagram->Myntra,24,1.808,3.955,0
2026-03-28 00:31:54,Late Night,Saturday,Instagram->Spotify,108,1.523,5.695,0
2026-03-28 01:22:14,Late Night,Saturday,Instagram->Zomato,70,1.205,5.208,1
2026-03-28 02:38:51,Late Night,Saturday,YouTube->Spotify,64,1.441,3.091,1
2026-03-28 02:41:05,Late Night,Saturday,YouTube->Instagram,66,1.431,9.443,0
2026-03-28 03:46:03,Late Night,Saturday,WhatsApp->YouTube,39,2.65,6.479,0
2026-03-28 04:13:36,Late Night,Saturday,YouTube->Instagram,49,1.312,8.109,0
2026-03-28 05:52:31,Morning,Saturday,WhatsApp->YouTube,58,0.836,5.654,0
2026-03-28 05:56:05,Morning,Saturday,Chrome->Amazon,41,1.168,2.281,0
2026-03-28 05:58:13,Morning,Saturday,Telegram->Amazon,18,0.5,2.659,0
2026-03-28 06:55:15,Morning,Saturday,Instagram->Spotify,10,1.07,0.696,0
2026-03-28 07:42:51,Morning,Saturday,WhatsApp->Zomato,22,1.641,3.595,0
2026-03-28 07:43:26,Morning,Saturday,WhatsApp->WhatsApp,25,1.362,6.359,0
2026-03-28 07:58:26,Morning,Saturday,Spotify->Instagram,63,1.213,8.538,0
2026-03-28 08:30:06,Morning,Saturday,Chrome->Instagram,27,1.386,2.55,0
2026-03-28 08:30:13,Morning,Saturday,Telegram->YouTube,11,1.647,2.803,0
2026-03-28 08:42:30,Morning,Saturday,Telegram->Zomato,29,1.862,3.758,0
2026-03-28 09:06:25,Morning,Saturday,Telegram->Myntra,34,1.284,7.481,0
2026-03-28 09:38:50,Morning,Saturday,YouTube->Instagram,10,0.961,4.907,0
2026-03-28 10:19:10,Morning,Saturday,YouTube->YouTube,36,0.5,2.528,0
2026-03-28 12:24:41,Afternoon,Saturday,Instagram->Amazon,59,1.571,2.043,1
2026-03-28 12:56:15,Afternoon,Saturday,WhatsApp->WhatsApp,42,1.318,1.664,0
2026-03-28 12:58:54,Afternoon,Saturday,Telegram->Instagram,27,1.148,2.2,0
2026-03-28 14:13:33,Afternoon,Saturday,YouTube->YouTube,32,0.834,0.901,0
2026-03-28 14:13:49,Afternoon,Saturday,WhatsApp->Spotify,13,1.563,4.907,0
2026-03-28 14:31:11,Afternoon,Saturday,Telegram->Instagram,38,0.982,5.472,0
2026-03-28 14:42:44,Afternoon,Saturday,Instagram->YouTube,45,1.069,4.99,0
2026-03-28 15:45:11,Afternoon,Saturday,WhatsApp->Instagram,26,1.06,7.368,0
2026-03-28 15:52:32,Afternoon,Saturday,Chrome->WhatsApp,71,1.285,6.85,1
2026-03-28 16:02:13,Afternoon,Saturday,Telegram->Instagram,53,0.7,8.177,0
2026-03-28 16:20:49,Afternoon,Saturday,Instagram->YouTube,11,1.341,1.74,0
2026-03-28 16:58:02,Afternoon,Saturday,Chrome->Instagram,12,0.824,0.249,0
2026-03-28 17:57:21,Evening,Saturday,Telegram->Instagram,34,0.835,4.265,0
2026-03-28 18:25:16,Evening,Saturday,Spotify->YouTube,75,1.516,4.167,0
2026-03-28 20:19:03,Evening,Saturday,Spotify->Zomato,64,0.742,0.804,0
2026-03-28 20:23:11,Evening,Saturday,Telegram->YouTube,76,1.515,2.666,0
2026-03-28 20:39:28,Evening,Saturday,Telegram->Instagram,50,1.126,8.958,0
2026-03-28 21:19:13,Evening,Saturday,Spotify->Spotify,47,0.579,7.552,0
2026-03-28 21:21:00,Evening,Saturday,WhatsApp->Spotify,30,1.819,3.47,0
2026-03-28 21:23:06,Evening,Saturday,Instagram->Instagram,56,1.219,8.055,0
2026-03-28 21:55:36,Evening,Saturday,Instagram->Zomato,47,1.258,4.157,1
2026-03-28 22:39:10,Late Night,Saturday,Telegram->Zomato,58,1.747,7.537,0
2026-03-28 23:31:50,Late Night,Saturday,Telegram->Amazon,88,2.106,8.247,0
2026-03-28 23:44:01,Late Night,Saturday,Chrome->Instagram,60,1.286,2.547,1
2026-03-29 00:47:25,Late Night,Sunday,WhatsApp->Amazon,83,1.507,8.885,1
2026-03-29 00:54:56,Late Night,Sunday,Instagram->Instagram,37,1.372,5.216,0
2026-03-29 01:28:10,Late Night,Sunday,Telegram->Myntra,105,1.046,4.618,1
2026-03-29 01:55:07,Late Night,Sunday,YouTube->Myntra,56,0.653,8.098,1
2026-03-29 01:56:13,Late Night,Sunday,Telegram->Amazon,73,1.293,7.252,1
2026-03-29 01:58:00,Late Night,Sunday,WhatsApp->Myntra,76,2.012,5.453,1
2026-03-29 02:57:07,Late Night,Sunday,WhatsApp->Amazon,54,1.487,7.832,1
2026-03-29 03:10:32,Late Night,Sunday,Spotify->Zomato,75,0.794,3.862,1
2026-03-29 03:34:50,Late Night,Sunday,WhatsApp->Instagram,76,1.808,7.049,0
2026-03-29 03:52:31,Late Night,Sunday,Spotify->YouTube,51,1.059,3.402,0
2026-03-29 03:56:07,Late Night,Sunday,YouTube->Myntra,51,0.538,6.261,0
2026-03-29 03:59:57,Late Night,Sunday,YouTube->Myntra,63,1.754,5.249,1
2026-03-29 04:13:57,Late Night,Sunday,Spotify->Amazon,60,0.832,7.123,1
2026-03-29 04:15:06,Late Night,Sunday,Instagram->Amazon,84,2.344,4.92,1
2026-03-29 04:54:41,Late Night,Sunday,Spotify->Amazon,73,1.843,2.822,1
2026-03-29 05:03:48,Morning,Sunday,Telegram->WhatsApp,29,0.993,4.676,0
2026-03-29 06:20:40,Morning,Sunday,WhatsApp->YouTube,40,1.29,3.547,0
2026-03-29 06:47:43,Morning,Sunday,Spotify->Spotify,0,2.721,4.771,0
2026-03-29 07:19:52,Morning,Sunday,Telegram->Instagram,20,1.584,2.262,0
2026-03-29 07:31:42,Morning,Sunday,Chrome->Spotify,35,1.186,3.261,0
2026-03-29 07:58:45,Morning,Sunday,YouTube->YouTube,48,3.0,6.014,0
2026-03-29 08:36:22,Morning,Sunday,Spotify->Spotify,33,1.133,5.645,0
2026-03-29 08:36:39,Morning,Sunday,Instagram->YouTube,53,1.351,1.724,0
2026-03-29 08:38:14,Morning,Sunday,Chrome->Myntra,44,0.759,5.316,0
2026-03-29 08:49:28,Morning,Sunday,WhatsApp->WhatsApp,22,0.573,4.098,0
2026-03-29 09:23:52,Morning,Sunday,Spotify->Instagram,28,0.971,0.797,0
2026-03-29 09:25:53,Morning,Sunday,Chrome->YouTube,37,1.099,5.778,0
2026-03-29 10:02:52,Morning,Sunday,Instagram->WhatsApp,23,1.228,0.985,0
2026-03-29 10:10:50,Morning,Sunday,Spotify->Spotify,55,0.632,4.288,0
2026-03-29 10:13:58,Morning,Sunday,Spotify->Instagram,12,1.392,3.027,0
2026-03-29 10:16:09,Morning,Sunday,YouTube->Spotify,35,0.79,3.547,0
2026-03-29 10:32:32,Morning,Sunday,Chrome->Spotify,42,1.365,9.143,0
2026-03-29 10:38:23,Morning,Sunday,WhatsApp->Amazon,25,1.545,3.783,0
2026-03-29 11:38:00,Morning,Sunday,Chrome->Instagram,21,0.932,4.685,0
2026-03-29 12:00:04,Afternoon,Sunday,WhatsApp->Myntra,39,0.751,3.258,0
2026-03-29 12:48:30,Afternoon,Sunday,Chrome->WhatsApp,53,1.948,5.934,0
2026-03-29 13:17:54,Afternoon,Sunday,Telegram->Myntra,32,1.509,4.185,0
2026-03-29 13:40:29,Afternoon,Sunday,Instagram->Instagram,23,1.148,9.62,0
2026-03-29 13:46:14,Afternoon,Sunday,WhatsApp->Instagram,58,1.893,4.489,0
2026-03-29 13:48:09,Afternoon,Sunday,YouTube->YouTube,46,1.118,4.16,0
2026-03-29 14:04:18,Afternoon,Sunday,YouTube->YouTube,56,0.856,9.35,0
2026-03-29 14:42:47,Afternoon,Sunday,YouTube->Zomato,52,0.74,2.231,0
2026-03-29 14:54:36,Afternoon,Sunday,WhatsApp->YouTube,75,1.04,4.961,0
2026-03-29 14:57:57,Afternoon,Sunday,YouTube->Amazon,58,1.452,1.378,0
2026-03-29 15:32:23,Afternoon,Sunday,YouTube->Instagram,28,1.837,6.688,0
2026-03-29 15:40:14,Afternoon,Sunday,Chrome->Instagram,48,1.093,4.524,0
2026-03-29 16:41:48,Afternoon,Sunday,YouTube->Amazon,31,1.718,6.074,0
2026-03-29 16:46:58,Afternoon,Sunday,Spotify->WhatsApp,33,0.999,5.095,0
2026-03-29 16:55:38,Afternoon,Sunday,WhatsApp->Spotify,17,0.805,5.769,0
2026-03-29 16:59:58,Afternoon,Sunday,Instagram->WhatsApp,35,0.659,4.717,0
2026-03-29 17:12:53,Evening,Sunday,YouTube->Zomato,59,0.894,1.31,0
2026-03-29 17:15:36,Evening,Sunday,Spotify->Amazon,49,0.669,2.053,0
2026-03-29 17:36:02,Evening,Sunday,Telegram->Spotify,32,2.325,6.504,1
2026-03-29 18:44:38,Evening,Sunday,Chrome->Spotify,26,1.28,3.317,0
2026-03-29 18:49:27,Evening,Sunday,YouTube->YouTube,84,1.045,7.851,0
2026-03-29 19:06:24,Evening,Sunday,Spotify->Spotify,55,2.084,5.263,0
2026-03-29 20:31:16,Evening,Sunday,Instagram->YouTube,37,0.66,4.51,0
2026-03-29 20:45:13,Evening,Sunday,Spotify->Instagram,57,1.028,6.679,0
2026-03-29 20:46:39,Evening,Sunday,YouTube->Spotify,85,2.316,6.624,0
2026-03-29 20:56:57,Evening,Sunday,Chrome->YouTube,60,1.026,4.615,0
2026-03-29 21:09:12,Evening,Sunday,Chrome->Instagram,5,2.745,4.951,0
2026-03-29 21:09:46,Evening,Sunday,YouTube->Myntra,92,1.46,1.618,1
2026-03-29 21:48:01,Evening,Sunday,YouTube->Spotify,20,1.779,6.294,0
2026-03-29 22:39:20,Late Night,Sunday,Telegram->Zomato,59,1.979,7.512,1
2026-03-29 22:44:46,Late Night,Sunday,YouTube->Myntra,44,1.192,6.485,0
2026-03-29 22:45:05,Late Night,Sunday,Chrome->Spotify,50,0.99,7.791,1
2026-03-29 22:52:34,Late Night,Sunday,WhatsApp->Amazon,67,1.14,8.112,1
2026-03-29 23:06:17,Late Night,Sunday,WhatsApp->Myntra,29,0.819,7.375,0
2026-03-29 23:22:45,Late Night,Sunday,YouTube->Myntra,61,1.162,5.594,1
2026-03-29 23:33:15,Late Night,Sunday,Instagram->YouTube,80,1.19,6.43,0
2026-03-29 23:45:27,Late Night,Sunday,Spotify->Zomato,49,2.264,4.99,1
2026-03-29 23:51:45,Late Night,Sunday,WhatsApp->Instagram,40,1.493,4.26,0
2026-03-30 00:57:27,Late Night,Monday,YouTube->Myntra,60,2.924,6.267,1
2026-03-30 01:25:43,Late Night,Monday,Telegram->Amazon,57,0.524,8.96,1
2026-03-30 02:19:56,Late Night,Monday,Chrome->Myntra,52,0.75,6.783,1
2026-03-30 02:30:15,Late Night,Monday,Spotify->Instagram,43,1.041,3.836,1
2026-03-30 02:42:52,Late Night,Monday,Instagram->Zomato,70,2.101,4.053,1
2026-03-30 03:13:06,Late Night,Monday,Spotify->Instagram,72,1.143,5.735,1
2026-03-30 03:16:29,Late Night,Monday,Instagram->Amazon,45,0.682,4.761,1
2026-03-30 03:20:47,Late Night,Monday,Spotify->Myntra,47,1.086,7.572,1
2026-03-30 03:25:15,Late Night,Monday,Instagram->Instagram,64,0.756,1.335,0
2026-03-30 03:40:43,Late Night,Monday,Telegram->Zomato,47,0.702,3.572,1
2026-03-30 03:59:45,Late Night,Monday,YouTube->Zomato,65,2.547,3.024,1
2026-03-30 04:02:17,Late Night,Monday,Chrome->Myntra,85,1.043,4.941,1
2026-03-30 04:08:54,Late Night,Monday,Chrome->Zomato,61,1.273,7.509,1
2026-03-30 04:22:08,Late Night,Monday,Spotify->Zomato,43,1.15,4.808,0
2026-03-30 04:58:18,Late Night,Monday,Instagram->Zomato,68,1.083,3.396,0
2026-03-30 05:37:10,Morning,Monday,Telegram->Spotify,27,0.787,7.206,0
2026-03-30 06:12:40,Morning,Monday,YouTube->YouTube,28,0.963,4.234,0
2026-03-30 06:29:57,Morning,Monday,Chrome->Instagram,38,1.231,5.477,0
2026-03-30 06:48:40,Morning,Monday,Spotify->Instagram,41,1.857,2.43,0
2026-03-30 06:52:52,Morning,Monday,Instagram->WhatsApp,31,1.553,2.628,1
2026-03-30 07:06:12,Morning,Monday,YouTube->Amazon,29,0.682,8.737,0
2026-03-30 07:09:09,Morning,Monday,Telegram->Instagram,63,1.577,7.155,0
